,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,29,0.0,2.0,1.0,2.0
1,2.0,desktop,29,1.0,1.0,1.0,1.0
2,3.0,desktop,29,2.0,1.0,1.0,1.0
3,4.0,desktop,29,3.0,1.0,1.0,1.0
4,5.0,tablet,29,4.0,1.0,1.0,1.0
5,6.0,desktop,29,5.0,1.0,1.0,1.0
6,7.0,desktop,29,6.0,1.0,2.0,1.0
7,8.0,tablet,29,8.0,2.0,1.0,2.0
8,10.0,tablet,29,9.0,1.0,2.0,1.0
9,11.0,tablet,29,11.0,2.0,1.0,2.0
10,13.0,tablet,29,12.0,1.0,3.0,1.0
11,14.0,tablet,29,15.0,3.0,2.0,3.0
12,17.0,desktop,29,17.0,2.0,1.0,2.0
13,19.0,desktop,29,18.0,168.0,169.0,1.0
14,187.0,desktop,29,187.0,2.0,2.0,2.0
15,189.0,desktop,29,189.0,2.0,1.0,2.0
16,191.0,desktop,29,190.0,1.0,1.0,1.0
17,192.0,desktop,29,191.0,1.0,1.0,1.0
18,193.0,tablet,29,192.0,1.0,1.0,1.0
19,194.0,tablet,29,193.0,1.0,2.0,1.0
20,195.0,desktop,29,195.0,2.0,1.0,2.0
21,197.0,desktop,29,196.0,1.0,1.0,1.0
22,198.0,tablet,29,197.0,1.0,2.0,1.0
23,199.0,tablet,29,199.0,2.0,3.0,2.0
24,201.0,tablet,29,202.0,3.0,1.0,3.0
25,204.0,tablet,29,203.0,1.0,2.0,1.0
26,205.0,tablet,29,205.0,2.0,1.0,2.0
27,207.0,desktop,29,206.0,1.0,1.0,1.0
