,time,event0,event1,event2,event3,event4,event5
0,0.0,mobile,15,0.0,1.0,1.0,1.0
1,1.0,mobile,15,1.0,1.0,2.0,1.0
2,2.0,desktop,15,3.0,2.0,1.0,2.0
3,4.0,mobile,15,4.0,7.0,7.0,1.0
4,11.0,desktop,15,11.0,1.0,2.0,1.0
5,12.0,desktop,15,13.0,2.0,2.0,2.0
6,14.0,desktop,15,15.0,2.0,1.0,2.0
7,16.0,desktop,15,16.0,1.0,2.0,1.0
8,17.0,mobile,15,18.0,2.0,2.0,2.0
9,19.0,mobile,15,20.0,201.0,200.0,2.0
10,220.0,mobile,15,220.0,1.0,1.0,1.0
11,221.0,desktop,15,221.0,1.0,1.0,1.0
12,222.0,desktop,15,222.0,1.0,1.0,1.0
13,223.0,desktop,15,223.0,1.0,1.0,1.0
