,time,event0,event1,event2,event3,event4,event5
0,0.0,mobile,18,0.0,1.0,1.0,1.0
1,1.0,desktop,18,1.0,1.0,1.0,1.0
2,2.0,mobile,18,2.0,1.0,1.0,1.0
3,3.0,desktop,18,3.0,1.0,2.0,1.0
4,4.0,desktop,18,5.0,2.0,1.0,2.0
5,6.0,mobile,18,6.0,1.0,2.0,1.0
6,7.0,desktop,18,8.0,2.0,1.0,2.0
7,9.0,mobile,18,9.0,1.0,1.0,1.0
8,10.0,mobile,18,10.0,1.0,1.0,1.0
9,11.0,mobile,18,11.0,109.0,109.0,1.0
10,120.0,mobile,18,120.0,1.0,1.0,1.0
11,121.0,mobile,18,121.0,1.0,1.0,1.0
12,122.0,mobile,18,122.0,1.0,1.0,1.0
13,123.0,mobile,18,123.0,1.0,2.0,1.0
14,124.0,mobile,18,125.0,2.0,2.0,2.0
15,126.0,mobile,18,127.0,2.0,3.0,2.0
16,128.0,mobile,18,130.0,3.0,1.0,3.0
