,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,18,0.0,2.0,1.0,2.0
1,2.0,desktop,18,1.0,1.0,2.0,1.0
2,3.0,desktop,18,3.0,2.0,1.0,2.0
3,5.0,desktop,18,4.0,1.0,1.0,1.0
4,6.0,desktop,18,5.0,1.0,1.0,1.0
5,7.0,desktop,18,6.0,92.0,92.0,1.0
6,99.0,desktop,18,98.0,1.0,1.0,1.0
7,100.0,desktop,18,99.0,1.0,2.0,1.0
8,101.0,desktop,18,101.0,2.0,1.0,2.0
9,103.0,desktop,18,102.0,1.0,1.0,1.0
10,104.0,desktop,18,103.0,1.0,1.0,1.0
11,105.0,desktop,18,104.0,148.0,148.0,1.0
12,253.0,desktop,18,252.0,1.0,1.0,1.0
13,254.0,desktop,18,253.0,1.0,1.0,1.0
14,255.0,desktop,18,254.0,1.0,1.0,1.0
15,256.0,desktop,18,255.0,1.0,1.0,1.0
16,257.0,desktop,18,256.0,1.0,1.0,1.0
