,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,14,0.0,1.0,1.0,1.0
1,1.0,desktop,14,1.0,1.0,1.0,1.0
2,2.0,desktop,14,2.0,1.0,1.0,1.0
3,3.0,desktop,14,3.0,1.0,1.0,1.0
4,4.0,mobile,14,4.0,1.0,1.0,1.0
5,5.0,desktop,14,5.0,1.0,1.0,1.0
6,6.0,desktop,14,6.0,99.0,100.0,1.0
7,105.0,desktop,14,106.0,2.0,2.0,2.0
8,107.0,desktop,14,108.0,2.0,1.0,2.0
9,109.0,desktop,14,109.0,1.0,2.0,1.0
10,110.0,desktop,14,111.0,2.0,2.0,2.0
11,112.0,desktop,14,113.0,2.0,1.0,2.0
12,114.0,desktop,14,114.0,1.0,1.0,1.0
