,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,15,0.0,3.0,1.0,3.0
1,3.0,desktop,15,1.0,1.0,2.0,1.0
2,4.0,desktop,15,3.0,2.0,2.0,2.0
3,6.0,desktop,15,5.0,2.0,2.0,2.0
4,8.0,desktop,15,7.0,2.0,1.0,2.0
5,10.0,desktop,15,8.0,157.0,158.0,1.0
6,167.0,desktop,15,166.0,2.0,2.0,2.0
7,169.0,desktop,15,168.0,2.0,1.0,2.0
8,171.0,desktop,15,169.0,1.0,3.0,1.0
9,172.0,desktop,15,172.0,3.0,2.0,3.0
10,175.0,desktop,15,174.0,2.0,1.0,2.0
11,177.0,desktop,15,175.0,1.0,1.0,1.0
12,178.0,desktop,15,176.0,1.0,3.0,1.0
13,179.0,desktop,15,179.0,3.0,2.0,3.0
