,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,19,0.0,2.0,2.0,2.0
1,2.0,desktop,19,2.0,2.0,1.0,2.0
2,4.0,desktop,19,3.0,1.0,1.0,1.0
3,5.0,desktop,19,4.0,1.0,1.0,1.0
4,6.0,desktop,19,5.0,1.0,1.0,1.0
5,7.0,desktop,19,6.0,1.0,1.0,1.0
6,8.0,desktop,19,7.0,1.0,2.0,1.0
7,9.0,desktop,19,9.0,2.0,2.0,2.0
8,11.0,desktop,19,11.0,2.0,1.0,2.0
9,13.0,desktop,19,12.0,1.0,1.0,1.0
10,14.0,desktop,19,13.0,1.0,2.0,1.0
11,15.0,desktop,19,15.0,2.0,1.0,2.0
12,17.0,desktop,19,16.0,1.0,1.0,1.0
13,18.0,desktop,19,17.0,1.0,1.0,1.0
14,19.0,desktop,19,18.0,1.0,2.0,1.0
15,20.0,desktop,19,20.0,2.0,2.0,2.0
16,22.0,desktop,19,22.0,2.0,2.0,2.0
17,24.0,desktop,19,24.0,2.0,1.0,2.0
