,time,event0,event1,event2,event3,event4,event5
0,0.0,mobile,17,0.0,1.0,4.0,1.0
1,1.0,mobile,17,4.0,4.0,3.0,4.0
2,5.0,mobile,17,7.0,3.0,2.0,3.0
3,8.0,mobile,17,9.0,3.0,3.0,2.0
4,11.0,mobile,17,12.0,2.0,1.0,2.0
5,13.0,mobile,17,13.0,1.0,1.0,1.0
6,14.0,mobile,17,14.0,1.0,1.0,1.0
7,15.0,mobile,17,15.0,1.0,2.0,1.0
8,16.0,mobile,17,17.0,17.0,16.0,2.0
9,33.0,mobile,17,33.0,1.0,2.0,1.0
10,34.0,mobile,17,35.0,2.0,1.0,2.0
11,36.0,mobile,17,36.0,1.0,1.0,1.0
12,37.0,mobile,17,37.0,16.0,16.0,1.0
13,53.0,mobile,17,53.0,1.0,3.0,1.0
14,54.0,mobile,17,56.0,3.0,1.0,3.0
15,57.0,mobile,17,57.0,1.0,1.0,1.0
