,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,16,0.0,4.0,1.0,4.0
1,4.0,desktop,16,1.0,1.0,1.0,1.0
2,5.0,desktop,16,2.0,1.0,1.0,1.0
3,6.0,desktop,16,3.0,1.0,1.0,1.0
4,7.0,mobile,16,4.0,1.0,1.0,1.0
5,8.0,mobile,16,5.0,1.0,1.0,1.0
6,9.0,mobile,16,6.0,1.0,1.0,1.0
7,10.0,mobile,16,7.0,1.0,1.0,1.0
8,11.0,mobile,16,8.0,1.0,1.0,1.0
9,12.0,mobile,16,9.0,6.0,6.0,1.0
10,18.0,mobile,16,15.0,1.0,1.0,1.0
11,19.0,mobile,16,16.0,1.0,1.0,1.0
12,20.0,mobile,16,17.0,1.0,2.0,1.0
13,21.0,mobile,16,19.0,2.0,1.0,2.0
14,23.0,mobile,16,20.0,1.0,1.0,1.0
