,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,25,0.0,1.0,1.0,1.0
1,1.0,desktop,25,1.0,1.0,1.0,1.0
2,2.0,desktop,25,2.0,1.0,1.0,1.0
3,3.0,desktop,25,3.0,1.0,1.0,1.0
4,4.0,desktop,25,4.0,1.0,1.0,1.0
5,5.0,desktop,25,5.0,1.0,1.0,1.0
6,6.0,desktop,25,6.0,1.0,2.0,1.0
7,7.0,desktop,25,8.0,2.0,1.0,2.0
8,9.0,desktop,25,9.0,1.0,2.0,1.0
9,10.0,desktop,25,11.0,2.0,2.0,2.0
10,12.0,desktop,25,13.0,2.0,2.0,2.0
11,14.0,desktop,25,15.0,2.0,1.0,2.0
12,16.0,desktop,25,16.0,1.0,3.0,1.0
13,17.0,desktop,25,19.0,3.0,1.0,3.0
14,20.0,desktop,25,20.0,129.0,132.0,1.0
15,149.0,desktop,25,152.0,4.0,1.0,4.0
16,153.0,tablet,25,153.0,1.0,1.0,1.0
17,154.0,desktop,25,154.0,1.0,1.0,1.0
18,155.0,desktop,25,155.0,1.0,2.0,1.0
19,156.0,desktop,25,157.0,2.0,2.0,2.0
20,158.0,desktop,25,159.0,2.0,1.0,2.0
21,160.0,desktop,25,160.0,1.0,2.0,1.0
22,161.0,desktop,25,162.0,2.0,4.0,2.0
23,163.0,desktop,25,166.0,4.0,1.0,4.0
