,time,event0,event1,event2,event3,event4,event5
0,0.0,mobile,20,0.0,1.0,1.0,1.0
1,1.0,mobile,20,1.0,1.0,2.0,1.0
2,2.0,mobile,20,3.0,2.0,2.0,2.0
3,4.0,mobile,20,5.0,2.0,2.0,2.0
4,6.0,mobile,20,7.0,2.0,1.0,2.0
5,8.0,mobile,20,8.0,1.0,2.0,1.0
6,9.0,mobile,20,10.0,2.0,1.0,2.0
7,11.0,mobile,20,11.0,1.0,1.0,1.0
8,12.0,mobile,20,12.0,1.0,2.0,1.0
9,13.0,mobile,20,14.0,22.0,23.0,2.0
10,35.0,mobile,20,37.0,3.0,1.0,3.0
11,38.0,mobile,20,38.0,1.0,2.0,1.0
12,39.0,mobile,20,40.0,2.0,1.0,2.0
13,41.0,mobile,20,41.0,1.0,2.0,1.0
14,42.0,mobile,20,43.0,2.0,3.0,2.0
15,44.0,mobile,20,46.0,5.0,4.0,3.0
16,49.0,mobile,20,50.0,2.0,1.0,2.0
17,51.0,mobile,20,51.0,1.0,1.0,1.0
18,52.0,mobile,20,52.0,1.0,1.0,1.0
