,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,19,0.0,1.0,1.0,1.0
1,1.0,desktop,19,1.0,1.0,1.0,1.0
2,2.0,desktop,19,2.0,1.0,1.0,1.0
3,3.0,desktop,19,3.0,1.0,1.0,1.0
4,4.0,desktop,19,4.0,9.0,9.0,1.0
5,13.0,mobile,19,13.0,1.0,1.0,1.0
6,14.0,mobile,19,14.0,1.0,1.0,1.0
7,15.0,mobile,19,15.0,1.0,1.0,1.0
8,16.0,mobile,19,16.0,1.0,1.0,1.0
9,17.0,mobile,19,17.0,1.0,2.0,1.0
10,18.0,mobile,19,19.0,2.0,1.0,2.0
11,20.0,mobile,19,20.0,1.0,1.0,1.0
12,21.0,desktop,19,21.0,4.0,4.0,1.0
13,25.0,mobile,19,25.0,1.0,1.0,1.0
14,26.0,mobile,19,26.0,1.0,4.0,1.0
15,27.0,mobile,19,30.0,4.0,2.0,4.0
16,31.0,mobile,19,32.0,2.0,2.0,2.0
17,33.0,mobile,19,34.0,2.0,1.0,2.0
