,time,event0,event1,event2,event3,event4,event5
0,0.0,mobile,16,0.0,1.0,1.0,1.0
1,1.0,mobile,16,1.0,1.0,1.0,1.0
2,2.0,mobile,16,2.0,1.0,1.0,1.0
3,3.0,mobile,16,3.0,1.0,1.0,1.0
4,4.0,mobile,16,4.0,1.0,1.0,1.0
5,5.0,mobile,16,5.0,1.0,1.0,1.0
6,6.0,mobile,16,6.0,87.0,87.0,1.0
7,93.0,mobile,16,93.0,1.0,1.0,1.0
8,94.0,mobile,16,94.0,1.0,1.0,1.0
9,95.0,mobile,16,95.0,1.0,1.0,1.0
10,96.0,mobile,16,96.0,1.0,1.0,1.0
11,97.0,mobile,16,97.0,41.0,41.0,1.0
12,138.0,mobile,16,138.0,1.0,1.0,1.0
13,139.0,mobile,16,139.0,1.0,1.0,1.0
14,140.0,mobile,16,140.0,1.0,1.0,1.0
