,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,14,0.0,2.0,2.0,2.0
1,2.0,desktop,14,2.0,2.0,1.0,2.0
2,4.0,desktop,14,3.0,1.0,1.0,1.0
3,5.0,desktop,14,4.0,1.0,2.0,1.0
4,6.0,desktop,14,6.0,2.0,1.0,2.0
5,8.0,desktop,14,7.0,1.0,2.0,1.0
6,9.0,desktop,14,9.0,2.0,1.0,2.0
7,11.0,desktop,14,10.0,122.0,122.0,1.0
8,133.0,desktop,14,132.0,1.0,2.0,1.0
9,134.0,desktop,14,134.0,2.0,2.0,2.0
10,136.0,desktop,14,136.0,2.0,2.0,2.0
11,138.0,desktop,14,138.0,2.0,2.0,2.0
12,140.0,desktop,14,140.0,2.0,1.0,2.0
