,time,event0,event1,event2,event3,event4,event5
0,0.0,mobile,18,0.0,1.0,2.0,1.0
1,1.0,mobile,18,2.0,2.0,1.0,2.0
2,3.0,mobile,18,3.0,1.0,1.0,1.0
3,4.0,tablet,18,4.0,1.0,1.0,1.0
4,5.0,tablet,18,5.0,1.0,1.0,1.0
5,6.0,tablet,18,6.0,119.0,119.0,1.0
6,125.0,desktop,18,125.0,1.0,2.0,1.0
7,126.0,desktop,18,127.0,2.0,1.0,2.0
8,128.0,desktop,18,128.0,1.0,2.0,1.0
9,129.0,desktop,18,130.0,2.0,3.0,2.0
10,131.0,tablet,18,133.0,3.0,2.0,3.0
11,134.0,desktop,18,135.0,2.0,2.0,2.0
12,136.0,tablet,18,137.0,2.0,1.0,2.0
13,138.0,tablet,18,138.0,1.0,1.0,1.0
14,139.0,tablet,18,139.0,1.0,1.0,1.0
15,140.0,tablet,18,140.0,1.0,1.0,1.0
16,141.0,desktop,18,141.0,1.0,1.0,1.0
