,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,20,0.0,1.0,1.0,1.0
1,1.0,desktop,20,1.0,1.0,1.0,1.0
2,2.0,tablet,20,2.0,1.0,1.0,1.0
3,3.0,tablet,20,3.0,1.0,2.0,1.0
4,4.0,tablet,20,5.0,2.0,2.0,2.0
5,6.0,desktop,20,7.0,4.0,4.0,2.0
6,10.0,desktop,20,11.0,2.0,3.0,2.0
7,12.0,mobile,20,14.0,3.0,1.0,3.0
8,15.0,desktop,20,15.0,1.0,1.0,1.0
9,16.0,desktop,20,16.0,132.0,132.0,1.0
10,148.0,desktop,20,148.0,1.0,2.0,1.0
11,149.0,desktop,20,150.0,2.0,1.0,2.0
12,151.0,desktop,20,151.0,1.0,1.0,1.0
13,152.0,desktop,20,152.0,1.0,2.0,1.0
14,153.0,mobile,20,154.0,4.0,3.0,2.0
15,157.0,desktop,20,157.0,1.0,1.0,1.0
16,158.0,desktop,20,158.0,1.0,1.0,1.0
17,159.0,desktop,20,159.0,1.0,1.0,1.0
18,160.0,desktop,20,160.0,1.0,1.0,1.0
