,time,event0,event1,event2,event3,event4,event5
0,0.0,mobile,16,0.0,1.0,1.0,1.0
1,1.0,desktop,16,1.0,1.0,2.0,1.0
2,2.0,desktop,16,3.0,2.0,2.0,2.0
3,4.0,desktop,16,5.0,141.0,141.0,2.0
4,145.0,mobile,16,146.0,2.0,1.0,2.0
5,147.0,mobile,16,147.0,1.0,1.0,1.0
6,148.0,mobile,16,148.0,2.0,2.0,1.0
7,150.0,mobile,16,150.0,116.0,116.0,1.0
8,266.0,mobile,16,266.0,1.0,2.0,1.0
9,267.0,mobile,16,268.0,2.0,1.0,2.0
10,269.0,mobile,16,269.0,1.0,1.0,1.0
11,270.0,mobile,16,270.0,17.0,17.0,1.0
12,287.0,desktop,16,287.0,1.0,1.0,1.0
13,288.0,desktop,16,288.0,1.0,4.0,1.0
14,289.0,mobile,16,292.0,4.0,2.0,4.0
