,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,17,0.0,1.0,3.0,1.0
1,1.0,desktop,17,3.0,3.0,3.0,3.0
2,4.0,desktop,17,6.0,3.0,1.0,3.0
3,7.0,desktop,17,7.0,1.0,1.0,1.0
4,8.0,desktop,17,8.0,106.0,106.0,1.0
5,114.0,desktop,17,114.0,1.0,1.0,1.0
6,115.0,desktop,17,115.0,1.0,1.0,1.0
7,116.0,desktop,17,116.0,1.0,1.0,1.0
8,117.0,desktop,17,117.0,1.0,2.0,1.0
9,118.0,desktop,17,119.0,2.0,1.0,2.0
10,120.0,mobile,17,120.0,1.0,1.0,1.0
11,121.0,desktop,17,121.0,1.0,1.0,1.0
12,122.0,desktop,17,122.0,1.0,1.0,1.0
13,123.0,desktop,17,123.0,1.0,1.0,1.0
14,124.0,desktop,17,124.0,2.0,2.0,1.0
15,126.0,desktop,17,126.0,1.0,1.0,1.0
