,time,event0,event1,event2,event3,event4,event5
0,0.0,mobile,32,0.0,1.0,1.0,1.0
1,1.0,mobile,32,1.0,1.0,1.0,1.0
2,2.0,mobile,32,2.0,1.0,1.0,1.0
3,3.0,mobile,32,3.0,1.0,1.0,1.0
4,4.0,mobile,32,4.0,4.0,4.0,1.0
5,8.0,mobile,32,8.0,1.0,1.0,1.0
6,9.0,mobile,32,9.0,1.0,1.0,1.0
7,10.0,mobile,32,10.0,1.0,1.0,1.0
8,11.0,mobile,32,11.0,3.0,3.0,1.0
9,14.0,mobile,32,14.0,1.0,1.0,1.0
10,15.0,mobile,32,15.0,1.0,1.0,1.0
11,16.0,mobile,32,16.0,1.0,1.0,1.0
12,17.0,mobile,32,17.0,1.0,1.0,1.0
13,18.0,mobile,32,18.0,17.0,17.0,1.0
14,35.0,mobile,32,35.0,1.0,1.0,1.0
15,36.0,mobile,32,36.0,1.0,1.0,1.0
16,37.0,mobile,32,37.0,1.0,1.0,1.0
17,38.0,mobile,32,38.0,1.0,1.0,1.0
18,39.0,mobile,32,39.0,129.0,129.0,1.0
19,168.0,mobile,32,168.0,1.0,1.0,1.0
20,169.0,mobile,32,169.0,1.0,1.0,1.0
21,170.0,mobile,32,170.0,1.0,1.0,1.0
22,171.0,mobile,32,171.0,1.0,1.0,1.0
23,172.0,mobile,32,172.0,38.0,38.0,1.0
24,210.0,mobile,32,210.0,1.0,1.0,1.0
25,211.0,mobile,32,211.0,1.0,1.0,1.0
26,212.0,mobile,32,212.0,1.0,2.0,1.0
27,213.0,mobile,32,214.0,60.0,59.0,2.0
28,273.0,mobile,32,273.0,1.0,1.0,1.0
29,274.0,mobile,32,274.0,1.0,1.0,1.0
30,275.0,mobile,32,275.0,1.0,1.0,1.0
