,time,event0,event1,event2,event3,event4,event5
0,0.0,mobile,22,0.0,1.0,1.0,1.0
1,1.0,mobile,22,1.0,1.0,1.0,1.0
2,2.0,mobile,22,2.0,1.0,1.0,1.0
3,3.0,mobile,22,3.0,1.0,1.0,1.0
4,4.0,mobile,22,4.0,4.0,4.0,1.0
5,8.0,mobile,22,8.0,1.0,1.0,1.0
6,9.0,mobile,22,9.0,1.0,1.0,1.0
7,10.0,mobile,22,10.0,1.0,1.0,1.0
8,11.0,mobile,22,11.0,1.0,1.0,1.0
9,12.0,mobile,22,12.0,1.0,1.0,1.0
10,13.0,mobile,22,13.0,2.0,2.0,1.0
11,15.0,mobile,22,15.0,1.0,1.0,1.0
12,16.0,mobile,22,16.0,1.0,1.0,1.0
13,17.0,mobile,22,17.0,1.0,1.0,1.0
14,18.0,mobile,22,18.0,1.0,1.0,1.0
15,19.0,mobile,22,19.0,6.0,6.0,1.0
16,25.0,mobile,22,25.0,1.0,1.0,1.0
17,26.0,mobile,22,26.0,1.0,1.0,1.0
18,27.0,mobile,22,27.0,1.0,1.0,1.0
19,28.0,mobile,22,28.0,1.0,1.0,1.0
20,29.0,mobile,22,29.0,1.0,3.0,1.0
