,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,21,0.0,2.0,3.0,2.0
1,2.0,desktop,21,3.0,3.0,1.0,3.0
2,5.0,desktop,21,4.0,1.0,1.0,1.0
3,6.0,desktop,21,5.0,2.0,2.0,1.0
4,8.0,desktop,21,7.0,1.0,1.0,1.0
5,9.0,desktop,21,8.0,1.0,1.0,1.0
6,10.0,desktop,21,9.0,1.0,1.0,1.0
7,11.0,desktop,21,10.0,1.0,1.0,1.0
8,12.0,desktop,21,11.0,1.0,1.0,1.0
9,13.0,desktop,21,12.0,1.0,1.0,1.0
10,14.0,desktop,21,13.0,1.0,2.0,1.0
11,15.0,desktop,21,15.0,2.0,1.0,2.0
12,17.0,desktop,21,16.0,1.0,1.0,1.0
13,18.0,desktop,21,17.0,48.0,48.0,1.0
14,66.0,desktop,21,65.0,1.0,3.0,1.0
15,67.0,desktop,21,68.0,3.0,2.0,3.0
16,70.0,desktop,21,70.0,2.0,3.0,2.0
17,72.0,desktop,21,73.0,3.0,1.0,3.0
18,75.0,desktop,21,74.0,1.0,7.0,1.0
19,76.0,desktop,21,81.0,7.0,1.0,7.0
