,time,event0,event1,event2,event3,event4,event5
0,0.0,tablet,15,0.0,1.0,1.0,1.0
1,1.0,desktop,15,1.0,1.0,1.0,1.0
2,2.0,tablet,15,2.0,1.0,3.0,1.0
3,3.0,tablet,15,5.0,3.0,3.0,3.0
4,6.0,tablet,15,8.0,3.0,1.0,3.0
5,9.0,desktop,15,9.0,1.0,2.0,1.0
6,10.0,tablet,15,11.0,2.0,1.0,2.0
7,12.0,tablet,15,12.0,1.0,1.0,1.0
8,13.0,tablet,15,13.0,1.0,1.0,1.0
9,14.0,tablet,15,14.0,1.0,1.0,1.0
10,15.0,tablet,15,15.0,1.0,1.0,1.0
11,16.0,tablet,15,16.0,1.0,1.0,1.0
12,17.0,tablet,15,17.0,1.0,1.0,1.0
13,18.0,tablet,15,18.0,1.0,2.0,1.0
