,time,event0,event1,event2,event3,event4,event5
0,0.0,tablet,27,0.0,1.0,1.0,1.0
1,1.0,tablet,27,1.0,1.0,1.0,1.0
2,2.0,tablet,27,2.0,1.0,1.0,1.0
3,3.0,tablet,27,3.0,1.0,1.0,1.0
4,4.0,tablet,27,4.0,1.0,1.0,1.0
5,5.0,tablet,27,5.0,1.0,1.0,1.0
6,6.0,tablet,27,6.0,52.0,52.0,1.0
7,58.0,tablet,27,58.0,1.0,1.0,1.0
8,59.0,tablet,27,59.0,1.0,1.0,1.0
9,60.0,tablet,27,60.0,1.0,1.0,1.0
10,61.0,tablet,27,61.0,108.0,109.0,1.0
11,169.0,tablet,27,170.0,2.0,1.0,2.0
12,171.0,tablet,27,171.0,1.0,1.0,1.0
13,172.0,tablet,27,172.0,1.0,1.0,1.0
14,173.0,tablet,27,173.0,1.0,1.0,1.0
15,174.0,tablet,27,174.0,1.0,1.0,1.0
16,175.0,mobile,27,175.0,1.0,1.0,1.0
17,176.0,tablet,27,176.0,1.0,1.0,1.0
18,177.0,tablet,27,177.0,1.0,2.0,1.0
19,178.0,tablet,27,179.0,2.0,1.0,2.0
20,180.0,tablet,27,180.0,80.0,81.0,1.0
21,260.0,tablet,27,261.0,2.0,1.0,2.0
22,262.0,tablet,27,262.0,1.0,1.0,1.0
23,263.0,tablet,27,263.0,1.0,1.0,1.0
24,264.0,tablet,27,264.0,1.0,1.0,1.0
25,265.0,tablet,27,265.0,1.0,1.0,1.0
