,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,27,0.0,1.0,2.0,1.0
1,1.0,desktop,27,2.0,2.0,1.0,2.0
2,3.0,desktop,27,3.0,1.0,2.0,1.0
3,4.0,desktop,27,5.0,2.0,1.0,2.0
4,6.0,desktop,27,6.0,1.0,1.0,1.0
5,7.0,desktop,27,7.0,1.0,1.0,1.0
6,8.0,desktop,27,8.0,1.0,1.0,1.0
7,9.0,desktop,27,9.0,1.0,2.0,1.0
8,10.0,desktop,27,11.0,19.0,18.0,2.0
9,29.0,desktop,27,29.0,1.0,1.0,1.0
10,30.0,desktop,27,30.0,1.0,1.0,1.0
11,31.0,desktop,27,31.0,1.0,2.0,1.0
12,32.0,desktop,27,33.0,94.0,93.0,2.0
13,126.0,desktop,27,126.0,1.0,1.0,1.0
14,127.0,desktop,27,127.0,1.0,1.0,1.0
15,128.0,desktop,27,128.0,1.0,1.0,1.0
16,129.0,desktop,27,129.0,160.0,160.0,1.0
17,289.0,desktop,27,289.0,1.0,1.0,1.0
18,290.0,desktop,27,290.0,1.0,2.0,1.0
19,291.0,desktop,27,292.0,2.0,1.0,2.0
20,293.0,desktop,27,293.0,1.0,1.0,1.0
21,294.0,desktop,27,294.0,46.0,47.0,1.0
22,340.0,desktop,27,341.0,2.0,2.0,2.0
23,342.0,desktop,27,343.0,2.0,1.0,2.0
24,344.0,desktop,27,344.0,1.0,1.0,1.0
25,345.0,desktop,27,345.0,1.0,1.0,1.0
