,time,event0,event1,event2,event3,event4,event5
0,0.0,mobile,19,0.0,1.0,1.0,1.0
1,1.0,mobile,19,1.0,1.0,3.0,1.0
2,2.0,mobile,19,4.0,3.0,1.0,3.0
3,5.0,desktop,19,5.0,101.0,101.0,1.0
4,106.0,mobile,19,106.0,1.0,1.0,1.0
5,107.0,mobile,19,107.0,1.0,1.0,1.0
6,108.0,mobile,19,108.0,1.0,1.0,1.0
7,109.0,mobile,19,109.0,116.0,116.0,1.0
8,225.0,mobile,19,225.0,1.0,1.0,1.0
9,226.0,mobile,19,226.0,1.0,1.0,1.0
10,227.0,mobile,19,227.0,1.0,1.0,1.0
11,228.0,mobile,19,228.0,1.0,1.0,1.0
12,229.0,mobile,19,229.0,1.0,1.0,1.0
13,230.0,mobile,19,230.0,1.0,1.0,1.0
14,231.0,mobile,19,231.0,1.0,1.0,1.0
15,232.0,mobile,19,232.0,1.0,1.0,1.0
16,233.0,mobile,19,233.0,1.0,1.0,1.0
17,234.0,mobile,19,234.0,1.0,1.0,1.0
