,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,18,0.0,2.0,1.0,2.0
1,2.0,desktop,18,1.0,1.0,1.0,1.0
2,3.0,tablet,18,2.0,1.0,1.0,1.0
3,4.0,desktop,18,3.0,1.0,1.0,1.0
4,5.0,desktop,18,4.0,1.0,1.0,1.0
5,6.0,desktop,18,5.0,1.0,1.0,1.0
6,7.0,desktop,18,6.0,1.0,3.0,1.0
7,8.0,mobile,18,9.0,61.0,60.0,3.0
8,69.0,desktop,18,69.0,2.0,2.0,2.0
9,71.0,desktop,18,71.0,2.0,1.0,2.0
10,73.0,mobile,18,72.0,1.0,1.0,1.0
11,74.0,mobile,18,73.0,1.0,2.0,1.0
12,75.0,desktop,18,75.0,2.0,2.0,2.0
13,77.0,tablet,18,77.0,126.0,125.0,2.0
14,203.0,tablet,18,202.0,1.0,2.0,1.0
15,204.0,desktop,18,204.0,2.0,2.0,2.0
16,206.0,desktop,18,206.0,2.0,3.0,2.0
