,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,28,0.0,3.0,3.0,3.0
1,3.0,desktop,28,3.0,3.0,3.0,3.0
2,6.0,desktop,28,6.0,3.0,4.0,3.0
3,9.0,desktop,28,10.0,4.0,1.0,4.0
4,13.0,desktop,28,11.0,136.0,137.0,1.0
5,149.0,desktop,28,148.0,7.0,6.0,2.0
6,156.0,desktop,28,154.0,1.0,1.0,1.0
7,157.0,desktop,28,155.0,1.0,1.0,1.0
8,158.0,desktop,28,156.0,1.0,1.0,1.0
9,159.0,desktop,28,157.0,1.0,1.0,1.0
10,160.0,desktop,28,158.0,1.0,1.0,1.0
11,161.0,desktop,28,159.0,1.0,1.0,1.0
12,162.0,desktop,28,160.0,1.0,1.0,1.0
13,163.0,desktop,28,161.0,1.0,2.0,1.0
14,164.0,desktop,28,163.0,2.0,1.0,2.0
15,166.0,desktop,28,164.0,1.0,1.0,1.0
16,167.0,desktop,28,165.0,1.0,2.0,1.0
17,168.0,desktop,28,167.0,2.0,1.0,2.0
18,170.0,desktop,28,168.0,1.0,2.0,1.0
19,171.0,desktop,28,170.0,2.0,2.0,2.0
20,173.0,desktop,28,172.0,2.0,1.0,2.0
21,175.0,desktop,28,173.0,1.0,1.0,1.0
22,176.0,desktop,28,174.0,1.0,1.0,1.0
23,177.0,desktop,28,175.0,1.0,1.0,1.0
24,178.0,desktop,28,176.0,1.0,1.0,1.0
25,179.0,desktop,28,177.0,1.0,3.0,1.0
26,180.0,desktop,28,180.0,3.0,4.0,3.0
