,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,16,0.0,2.0,2.0,2.0
1,2.0,desktop,16,2.0,2.0,2.0,2.0
2,4.0,desktop,16,4.0,2.0,2.0,2.0
3,6.0,desktop,16,6.0,113.0,112.0,2.0
4,119.0,desktop,16,118.0,1.0,1.0,1.0
5,120.0,desktop,16,119.0,1.0,1.0,1.0
6,121.0,desktop,16,120.0,1.0,1.0,1.0
7,122.0,desktop,16,121.0,1.0,1.0,1.0
8,123.0,desktop,16,122.0,1.0,1.0,1.0
9,124.0,desktop,16,123.0,1.0,1.0,1.0
10,125.0,desktop,16,124.0,1.0,1.0,1.0
11,126.0,desktop,16,125.0,1.0,1.0,1.0
12,127.0,desktop,16,126.0,1.0,1.0,1.0
13,128.0,desktop,16,127.0,1.0,1.0,1.0
14,129.0,desktop,16,128.0,1.0,1.0,1.0
