,time,event0,event1,event2,event3,event4,event5
0,0.0,mobile,20,0.0,1.0,1.0,1.0
1,1.0,mobile,20,1.0,1.0,1.0,1.0
2,2.0,mobile,20,2.0,1.0,1.0,1.0
3,3.0,mobile,20,3.0,1.0,1.0,1.0
4,4.0,mobile,20,4.0,166.0,166.0,1.0
5,170.0,mobile,20,170.0,1.0,1.0,1.0
6,171.0,mobile,20,171.0,1.0,1.0,1.0
7,172.0,mobile,20,172.0,1.0,3.0,1.0
8,173.0,mobile,20,175.0,3.0,1.0,3.0
9,176.0,mobile,20,176.0,1.0,1.0,1.0
10,177.0,mobile,20,177.0,1.0,1.0,1.0
11,178.0,mobile,20,178.0,1.0,1.0,1.0
12,179.0,mobile,20,179.0,1.0,2.0,1.0
13,180.0,mobile,20,181.0,2.0,1.0,2.0
14,182.0,mobile,20,182.0,1.0,1.0,1.0
15,183.0,mobile,20,183.0,14.0,14.0,1.0
16,197.0,mobile,20,197.0,1.0,1.0,1.0
17,198.0,mobile,20,198.0,1.0,1.0,1.0
18,199.0,mobile,20,199.0,1.0,1.0,1.0
