,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,19,0.0,1.0,1.0,1.0
1,1.0,desktop,19,1.0,1.0,1.0,1.0
2,2.0,desktop,19,2.0,1.0,1.0,1.0
3,3.0,desktop,19,3.0,1.0,1.0,1.0
4,4.0,desktop,19,4.0,1.0,2.0,1.0
5,5.0,desktop,19,6.0,2.0,1.0,2.0
6,7.0,desktop,19,7.0,1.0,2.0,1.0
7,8.0,desktop,19,9.0,2.0,1.0,2.0
8,10.0,desktop,19,10.0,1.0,2.0,1.0
9,11.0,desktop,19,12.0,2.0,1.0,2.0
10,13.0,desktop,19,13.0,91.0,91.0,1.0
11,104.0,mobile,19,104.0,1.0,1.0,1.0
12,105.0,mobile,19,105.0,1.0,1.0,1.0
13,106.0,desktop,19,106.0,1.0,1.0,1.0
14,107.0,desktop,19,107.0,1.0,1.0,1.0
15,108.0,desktop,19,108.0,1.0,1.0,1.0
16,109.0,mobile,19,109.0,1.0,1.0,1.0
17,110.0,mobile,19,110.0,1.0,1.0,1.0
