,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,22,0.0,1.0,2.0,1.0
1,1.0,desktop,22,2.0,2.0,2.0,2.0
2,3.0,desktop,22,4.0,2.0,1.0,2.0
3,5.0,desktop,22,5.0,1.0,1.0,1.0
4,6.0,desktop,22,6.0,1.0,1.0,1.0
5,7.0,desktop,22,7.0,1.0,1.0,1.0
6,8.0,desktop,22,8.0,1.0,1.0,1.0
7,9.0,desktop,22,9.0,1.0,1.0,1.0
8,10.0,desktop,22,10.0,1.0,1.0,1.0
9,11.0,desktop,22,11.0,1.0,1.0,1.0
10,12.0,desktop,22,12.0,1.0,1.0,1.0
11,13.0,desktop,22,13.0,1.0,1.0,1.0
12,14.0,desktop,22,14.0,1.0,2.0,1.0
13,15.0,desktop,22,16.0,2.0,1.0,2.0
14,17.0,desktop,22,17.0,1.0,2.0,1.0
15,18.0,desktop,22,19.0,2.0,1.0,2.0
16,20.0,desktop,22,20.0,1.0,1.0,1.0
17,21.0,desktop,22,21.0,1.0,1.0,1.0
18,22.0,desktop,22,22.0,1.0,2.0,1.0
19,23.0,desktop,22,24.0,2.0,1.0,2.0
20,25.0,desktop,22,25.0,1.0,1.0,1.0
