,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,28,0.0,2.0,2.0,2.0
1,2.0,desktop,28,2.0,2.0,1.0,2.0
2,4.0,desktop,28,3.0,1.0,2.0,1.0
3,5.0,desktop,28,5.0,2.0,1.0,2.0
4,7.0,desktop,28,6.0,1.0,2.0,1.0
5,8.0,desktop,28,8.0,2.0,1.0,2.0
6,10.0,desktop,28,9.0,1.0,1.0,1.0
7,11.0,desktop,28,10.0,2.0,2.0,1.0
8,13.0,desktop,28,12.0,1.0,2.0,1.0
9,14.0,desktop,28,14.0,2.0,2.0,2.0
10,16.0,desktop,28,16.0,2.0,2.0,2.0
11,18.0,desktop,28,18.0,2.0,1.0,2.0
12,20.0,desktop,28,19.0,1.0,3.0,1.0
13,21.0,desktop,28,22.0,5.0,3.0,3.0
14,26.0,desktop,28,25.0,1.0,3.0,1.0
15,27.0,desktop,28,28.0,3.0,2.0,3.0
16,30.0,desktop,28,30.0,2.0,2.0,2.0
17,32.0,desktop,28,32.0,2.0,1.0,2.0
18,34.0,desktop,28,33.0,1.0,1.0,1.0
19,35.0,desktop,28,34.0,1.0,1.0,1.0
20,36.0,desktop,28,35.0,1.0,2.0,1.0
21,37.0,desktop,28,37.0,2.0,3.0,2.0
22,39.0,desktop,28,40.0,3.0,1.0,3.0
23,42.0,desktop,28,41.0,1.0,1.0,1.0
24,43.0,desktop,28,42.0,1.0,1.0,1.0
25,44.0,desktop,28,43.0,1.0,3.0,1.0
26,45.0,desktop,28,46.0,3.0,1.0,3.0
