,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,22,0.0,1.0,5.0,1.0
1,1.0,desktop,22,5.0,5.0,1.0,5.0
2,6.0,mobile,22,6.0,1.0,1.0,1.0
3,7.0,desktop,22,7.0,23.0,23.0,1.0
4,30.0,desktop,22,30.0,4.0,6.0,1.0
5,34.0,mobile,22,36.0,3.0,1.0,3.0
6,37.0,mobile,22,37.0,1.0,1.0,1.0
7,38.0,mobile,22,38.0,1.0,1.0,1.0
8,39.0,mobile,22,39.0,1.0,1.0,1.0
9,40.0,mobile,22,40.0,1.0,1.0,1.0
10,41.0,mobile,22,41.0,1.0,1.0,1.0
11,42.0,mobile,22,42.0,1.0,1.0,1.0
12,43.0,mobile,22,43.0,1.0,1.0,1.0
13,44.0,mobile,22,44.0,1.0,1.0,1.0
14,45.0,mobile,22,45.0,1.0,1.0,1.0
15,46.0,mobile,22,46.0,1.0,1.0,1.0
16,47.0,mobile,22,47.0,1.0,1.0,1.0
17,48.0,mobile,22,48.0,1.0,1.0,1.0
18,49.0,mobile,22,49.0,1.0,1.0,1.0
19,50.0,mobile,22,50.0,1.0,1.0,1.0
20,51.0,mobile,22,51.0,1.0,1.0,1.0
