,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,20,0.0,1.0,1.0,1.0
1,1.0,desktop,20,1.0,1.0,2.0,1.0
2,2.0,desktop,20,3.0,2.0,1.0,2.0
3,4.0,desktop,20,4.0,1.0,1.0,1.0
4,5.0,desktop,20,5.0,1.0,1.0,1.0
5,6.0,desktop,20,6.0,1.0,2.0,1.0
6,7.0,desktop,20,8.0,2.0,1.0,2.0
7,9.0,desktop,20,9.0,1.0,1.0,1.0
8,10.0,desktop,20,10.0,1.0,1.0,1.0
9,11.0,desktop,20,11.0,1.0,1.0,1.0
10,12.0,desktop,20,12.0,3.0,3.0,1.0
11,15.0,desktop,20,15.0,1.0,1.0,1.0
12,16.0,desktop,20,16.0,1.0,1.0,1.0
13,17.0,desktop,20,17.0,1.0,1.0,1.0
14,18.0,desktop,20,18.0,1.0,1.0,1.0
15,19.0,desktop,20,19.0,1.0,1.0,1.0
16,20.0,desktop,20,20.0,1.0,1.0,1.0
17,21.0,desktop,20,21.0,1.0,1.0,1.0
18,22.0,desktop,20,22.0,1.0,2.0,1.0
