,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,20,0.0,2.0,3.0,2.0
1,2.0,mobile,20,3.0,3.0,2.0,3.0
2,5.0,mobile,20,5.0,2.0,3.0,2.0
3,7.0,mobile,20,8.0,3.0,1.0,3.0
4,10.0,mobile,20,9.0,1.0,1.0,1.0
5,11.0,mobile,20,10.0,1.0,2.0,1.0
6,12.0,tablet,20,12.0,70.0,69.0,2.0
7,82.0,desktop,20,81.0,1.0,1.0,1.0
8,83.0,desktop,20,82.0,1.0,2.0,1.0
9,84.0,desktop,20,84.0,2.0,1.0,2.0
10,86.0,tablet,20,85.0,1.0,2.0,1.0
11,87.0,desktop,20,87.0,2.0,1.0,2.0
12,89.0,desktop,20,88.0,1.0,1.0,1.0
13,90.0,desktop,20,89.0,105.0,106.0,1.0
14,195.0,desktop,20,195.0,2.0,2.0,2.0
15,197.0,desktop,20,197.0,2.0,1.0,2.0
16,199.0,desktop,20,198.0,1.0,1.0,1.0
17,200.0,desktop,20,199.0,1.0,1.0,1.0
18,201.0,desktop,20,200.0,1.0,1.0,1.0
