,time,event0,event1,event2,event3,event4,event5
0,0.0,mobile,24,0.0,1.0,1.0,1.0
1,1.0,mobile,24,1.0,1.0,1.0,1.0
2,2.0,mobile,24,2.0,1.0,2.0,1.0
3,3.0,mobile,24,4.0,2.0,1.0,2.0
4,5.0,mobile,24,5.0,1.0,1.0,1.0
5,6.0,mobile,24,6.0,1.0,1.0,1.0
6,7.0,mobile,24,7.0,1.0,1.0,1.0
7,8.0,mobile,24,8.0,1.0,1.0,1.0
8,9.0,mobile,24,9.0,1.0,1.0,1.0
9,10.0,mobile,24,10.0,1.0,1.0,1.0
10,11.0,mobile,24,11.0,1.0,1.0,1.0
11,12.0,mobile,24,12.0,165.0,165.0,1.0
12,177.0,mobile,24,177.0,1.0,1.0,1.0
13,178.0,mobile,24,178.0,1.0,2.0,1.0
14,179.0,mobile,24,180.0,2.0,1.0,2.0
15,181.0,mobile,24,181.0,1.0,2.0,1.0
16,182.0,mobile,24,183.0,2.0,1.0,2.0
17,184.0,mobile,24,184.0,1.0,1.0,1.0
18,185.0,mobile,24,185.0,1.0,1.0,1.0
19,186.0,mobile,24,186.0,2.0,3.0,1.0
20,188.0,mobile,24,189.0,2.0,1.0,2.0
21,190.0,mobile,24,190.0,1.0,1.0,1.0
22,191.0,mobile,24,191.0,1.0,1.0,1.0
