,time,event0,event1,event2,event3,event4,event5
0,0.0,tablet,23,0.0,2.0,3.0,2.0
1,2.0,tablet,23,3.0,3.0,1.0,3.0
2,5.0,tablet,23,4.0,1.0,1.0,1.0
3,6.0,tablet,23,5.0,1.0,1.0,1.0
4,7.0,tablet,23,6.0,10.0,10.0,1.0
5,17.0,desktop,23,16.0,1.0,2.0,1.0
6,18.0,desktop,23,18.0,2.0,1.0,2.0
7,20.0,tablet,23,19.0,1.0,1.0,1.0
8,21.0,tablet,23,20.0,59.0,59.0,1.0
9,80.0,tablet,23,79.0,4.0,4.0,1.0
10,84.0,tablet,23,83.0,2.0,2.0,1.0
11,86.0,tablet,23,85.0,3.0,3.0,1.0
12,89.0,tablet,23,88.0,6.0,6.0,1.0
13,95.0,tablet,23,94.0,31.0,31.0,1.0
14,126.0,mobile,23,125.0,1.0,1.0,1.0
15,127.0,mobile,23,126.0,1.0,1.0,1.0
16,128.0,tablet,23,127.0,1.0,1.0,1.0
17,129.0,tablet,23,128.0,1.0,2.0,1.0
18,130.0,tablet,23,130.0,23.0,22.0,2.0
19,153.0,tablet,23,152.0,1.0,1.0,1.0
20,154.0,tablet,23,153.0,1.0,2.0,1.0
21,155.0,tablet,23,155.0,2.0,2.0,2.0
