,time,event0,event1,event2,event3,event4,event5
0,0.0,tablet,43,0.0,1.0,1.0,1.0
1,1.0,tablet,43,1.0,1.0,1.0,1.0
2,2.0,tablet,43,2.0,1.0,1.0,1.0
3,3.0,tablet,43,3.0,1.0,3.0,1.0
4,4.0,tablet,43,6.0,3.0,3.0,3.0
5,7.0,tablet,43,9.0,3.0,2.0,3.0
6,10.0,desktop,43,11.0,2.0,3.0,2.0
7,12.0,desktop,43,14.0,3.0,2.0,3.0
8,15.0,desktop,43,16.0,2.0,1.0,2.0
9,17.0,tablet,43,17.0,8.0,8.0,1.0
10,25.0,tablet,43,25.0,1.0,3.0,1.0
11,26.0,desktop,43,28.0,3.0,3.0,3.0
12,29.0,desktop,43,31.0,3.0,2.0,3.0
13,32.0,desktop,43,33.0,2.0,1.0,2.0
14,34.0,desktop,43,34.0,1.0,1.0,1.0
15,35.0,desktop,43,35.0,58.0,59.0,1.0
16,93.0,desktop,43,94.0,2.0,1.0,2.0
17,95.0,desktop,43,95.0,1.0,3.0,1.0
18,96.0,desktop,43,98.0,3.0,1.0,3.0
19,99.0,desktop,43,99.0,1.0,1.0,1.0
20,100.0,desktop,43,100.0,1.0,2.0,1.0
21,101.0,desktop,43,102.0,2.0,1.0,2.0
22,103.0,desktop,43,103.0,1.0,3.0,1.0
23,104.0,desktop,43,106.0,116.0,115.0,3.0
24,220.0,tablet,43,221.0,2.0,2.0,2.0
25,222.0,desktop,43,223.0,2.0,2.0,2.0
26,224.0,desktop,43,225.0,2.0,3.0,2.0
27,226.0,desktop,43,228.0,3.0,3.0,3.0
28,229.0,desktop,43,231.0,3.0,1.0,3.0
29,232.0,desktop,43,232.0,1.0,2.0,1.0
30,233.0,desktop,43,234.0,2.0,1.0,2.0
31,235.0,desktop,43,235.0,1.0,1.0,1.0
32,236.0,desktop,43,236.0,1.0,1.0,1.0
33,237.0,desktop,43,237.0,1.0,1.0,1.0
34,238.0,desktop,43,238.0,1.0,1.0,1.0
35,239.0,desktop,43,239.0,1.0,3.0,1.0
36,240.0,desktop,43,242.0,3.0,1.0,3.0
37,243.0,desktop,43,243.0,1.0,1.0,1.0
38,244.0,desktop,43,244.0,1.0,1.0,1.0
39,245.0,desktop,43,245.0,1.0,1.0,1.0
40,246.0,desktop,43,246.0,1.0,4.0,1.0
41,247.0,desktop,43,250.0,4.0,1.0,4.0
