,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,15,0.0,1.0,5.0,1.0
1,1.0,desktop,15,5.0,5.0,1.0,5.0
2,6.0,mobile,15,6.0,1.0,1.0,1.0
3,7.0,desktop,15,7.0,64.0,64.0,1.0
4,71.0,desktop,15,71.0,1.0,1.0,1.0
5,72.0,mobile,15,72.0,1.0,1.0,1.0
6,73.0,desktop,15,73.0,1.0,1.0,1.0
7,74.0,desktop,15,74.0,1.0,1.0,1.0
8,75.0,desktop,15,75.0,1.0,1.0,1.0
9,76.0,desktop,15,76.0,1.0,1.0,1.0
10,77.0,desktop,15,77.0,107.0,107.0,1.0
11,184.0,mobile,15,184.0,1.0,1.0,1.0
12,185.0,mobile,15,185.0,1.0,4.0,1.0
13,186.0,mobile,15,189.0,4.0,1.0,4.0
