,time,event0,event1,event2,event3,event4,event5
0,0.0,mobile,23,0.0,1.0,1.0,1.0
1,1.0,mobile,23,1.0,1.0,1.0,1.0
2,2.0,mobile,23,2.0,1.0,1.0,1.0
3,3.0,mobile,23,3.0,1.0,2.0,1.0
4,4.0,mobile,23,5.0,2.0,1.0,2.0
5,6.0,mobile,23,6.0,1.0,1.0,1.0
6,7.0,mobile,23,7.0,1.0,1.0,1.0
7,8.0,mobile,23,8.0,1.0,1.0,1.0
8,9.0,mobile,23,9.0,1.0,2.0,1.0
9,10.0,mobile,23,11.0,2.0,1.0,2.0
10,12.0,mobile,23,12.0,1.0,2.0,1.0
11,13.0,mobile,23,14.0,2.0,1.0,2.0
12,15.0,mobile,23,15.0,1.0,1.0,1.0
13,16.0,mobile,23,16.0,1.0,1.0,1.0
14,17.0,mobile,23,17.0,1.0,1.0,1.0
15,18.0,mobile,23,18.0,1.0,2.0,1.0
16,19.0,mobile,23,20.0,167.0,168.0,2.0
17,186.0,mobile,23,188.0,3.0,3.0,3.0
18,189.0,desktop,23,191.0,3.0,1.0,3.0
19,192.0,desktop,23,192.0,1.0,2.0,1.0
20,193.0,desktop,23,194.0,2.0,3.0,2.0
21,195.0,desktop,23,197.0,3.0,2.0,3.0
