,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,17,0.0,2.0,2.0,2.0
1,2.0,desktop,17,2.0,2.0,2.0,2.0
2,4.0,desktop,17,4.0,2.0,2.0,2.0
3,6.0,desktop,17,6.0,2.0,2.0,2.0
4,8.0,desktop,17,8.0,2.0,2.0,2.0
5,10.0,desktop,17,10.0,134.0,133.0,2.0
6,144.0,desktop,17,143.0,1.0,1.0,1.0
7,145.0,desktop,17,144.0,1.0,1.0,1.0
8,146.0,desktop,17,145.0,1.0,2.0,1.0
9,147.0,desktop,17,147.0,2.0,1.0,2.0
10,149.0,desktop,17,148.0,3.0,3.0,1.0
11,152.0,desktop,17,151.0,1.0,2.0,1.0
12,153.0,desktop,17,153.0,2.0,1.0,2.0
13,155.0,desktop,17,154.0,1.0,1.0,1.0
14,156.0,desktop,17,155.0,1.0,2.0,1.0
15,157.0,desktop,17,157.0,2.0,1.0,2.0
