,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,20,0.0,1.0,1.0,1.0
1,1.0,tablet,20,1.0,1.0,2.0,1.0
2,2.0,tablet,20,3.0,2.0,1.0,2.0
3,4.0,tablet,20,4.0,1.0,1.0,1.0
4,5.0,tablet,20,5.0,1.0,2.0,1.0
5,6.0,tablet,20,7.0,2.0,2.0,2.0
6,8.0,tablet,20,9.0,2.0,1.0,2.0
7,10.0,tablet,20,10.0,1.0,1.0,1.0
8,11.0,tablet,20,11.0,1.0,3.0,1.0
9,12.0,tablet,20,14.0,3.0,1.0,3.0
10,15.0,tablet,20,15.0,1.0,2.0,1.0
11,16.0,tablet,20,17.0,2.0,1.0,2.0
12,18.0,tablet,20,18.0,1.0,1.0,1.0
13,19.0,tablet,20,19.0,1.0,2.0,1.0
14,20.0,tablet,20,21.0,2.0,2.0,2.0
15,22.0,tablet,20,23.0,2.0,3.0,2.0
16,24.0,tablet,20,26.0,3.0,2.0,3.0
17,27.0,tablet,20,28.0,2.0,2.0,2.0
18,29.0,tablet,20,30.0,2.0,2.0,2.0
