,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,19,0.0,2.0,1.0,2.0
1,2.0,desktop,19,1.0,1.0,1.0,1.0
2,3.0,desktop,19,2.0,1.0,2.0,1.0
3,4.0,desktop,19,4.0,2.0,2.0,2.0
4,6.0,desktop,19,6.0,2.0,2.0,2.0
5,8.0,desktop,19,8.0,48.0,48.0,2.0
6,56.0,mobile,19,56.0,2.0,3.0,2.0
7,58.0,mobile,19,59.0,3.0,1.0,3.0
8,61.0,desktop,19,60.0,1.0,1.0,1.0
9,62.0,mobile,19,61.0,83.0,83.0,1.0
10,145.0,mobile,19,144.0,1.0,1.0,1.0
11,146.0,mobile,19,145.0,1.0,1.0,1.0
12,147.0,desktop,19,146.0,1.0,1.0,1.0
13,148.0,mobile,19,147.0,1.0,1.0,1.0
14,149.0,mobile,19,148.0,18.0,19.0,1.0
15,167.0,desktop,19,167.0,2.0,2.0,2.0
16,169.0,mobile,19,169.0,2.0,2.0,2.0
17,171.0,mobile,19,171.0,2.0,2.0,2.0
