,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,16,0.0,2.0,1.0,2.0
1,2.0,desktop,16,1.0,1.0,1.0,1.0
2,3.0,desktop,16,2.0,1.0,2.0,1.0
3,4.0,desktop,16,4.0,2.0,2.0,2.0
4,6.0,desktop,16,6.0,61.0,60.0,2.0
5,67.0,desktop,16,66.0,1.0,1.0,1.0
6,68.0,desktop,16,67.0,1.0,1.0,1.0
7,69.0,desktop,16,68.0,1.0,1.0,1.0
8,70.0,desktop,16,69.0,1.0,1.0,1.0
9,71.0,desktop,16,70.0,1.0,1.0,1.0
10,72.0,desktop,16,71.0,1.0,2.0,1.0
11,73.0,desktop,16,73.0,59.0,59.0,2.0
12,132.0,desktop,16,132.0,2.0,1.0,2.0
13,134.0,desktop,16,133.0,1.0,1.0,1.0
14,135.0,desktop,16,134.0,1.0,1.0,1.0
