,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,25,0.0,2.0,1.0,2.0
1,2.0,desktop,25,1.0,1.0,1.0,1.0
2,3.0,desktop,25,2.0,1.0,1.0,1.0
3,4.0,desktop,25,3.0,1.0,2.0,1.0
4,5.0,desktop,25,5.0,2.0,1.0,2.0
5,7.0,desktop,25,6.0,1.0,1.0,1.0
6,8.0,desktop,25,7.0,1.0,1.0,1.0
7,9.0,desktop,25,8.0,1.0,1.0,1.0
8,10.0,desktop,25,9.0,1.0,1.0,1.0
9,11.0,desktop,25,10.0,1.0,1.0,1.0
10,12.0,desktop,25,11.0,1.0,1.0,1.0
11,13.0,desktop,25,12.0,1.0,1.0,1.0
12,14.0,desktop,25,13.0,1.0,1.0,1.0
13,15.0,desktop,25,14.0,1.0,1.0,1.0
14,16.0,desktop,25,15.0,1.0,1.0,1.0
15,17.0,desktop,25,16.0,1.0,1.0,1.0
16,18.0,desktop,25,17.0,1.0,1.0,1.0
17,19.0,desktop,25,18.0,1.0,1.0,1.0
18,20.0,desktop,25,19.0,1.0,1.0,1.0
19,21.0,desktop,25,20.0,1.0,2.0,1.0
20,22.0,desktop,25,22.0,3.0,3.0,2.0
21,25.0,desktop,25,25.0,2.0,1.0,2.0
22,27.0,desktop,25,26.0,1.0,2.0,1.0
23,28.0,desktop,25,28.0,2.0,4.0,2.0
