,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,15,0.0,3.0,1.0,3.0
1,3.0,desktop,15,1.0,1.0,1.0,1.0
2,4.0,desktop,15,2.0,1.0,1.0,1.0
3,5.0,desktop,15,3.0,1.0,1.0,1.0
4,6.0,desktop,15,4.0,1.0,4.0,1.0
5,7.0,desktop,15,8.0,4.0,1.0,4.0
6,11.0,desktop,15,9.0,1.0,2.0,1.0
7,12.0,desktop,15,11.0,2.0,1.0,2.0
8,14.0,desktop,15,12.0,1.0,1.0,1.0
9,15.0,desktop,15,13.0,1.0,1.0,1.0
10,16.0,desktop,15,14.0,1.0,2.0,1.0
11,17.0,desktop,15,16.0,2.0,2.0,2.0
12,19.0,desktop,15,18.0,2.0,2.0,2.0
13,21.0,desktop,15,20.0,2.0,1.0,2.0
