,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,25,0.0,1.0,1.0,1.0
1,1.0,desktop,25,1.0,1.0,2.0,1.0
2,2.0,desktop,25,3.0,2.0,1.0,2.0
3,4.0,desktop,25,4.0,1.0,2.0,1.0
4,5.0,desktop,25,6.0,2.0,1.0,2.0
5,7.0,mobile,25,7.0,36.0,36.0,1.0
6,43.0,desktop,25,43.0,1.0,1.0,1.0
7,44.0,desktop,25,44.0,1.0,1.0,1.0
8,45.0,desktop,25,45.0,1.0,1.0,1.0
9,46.0,desktop,25,46.0,1.0,1.0,1.0
10,47.0,desktop,25,47.0,82.0,82.0,1.0
11,129.0,desktop,25,129.0,1.0,2.0,1.0
12,130.0,desktop,25,131.0,2.0,1.0,2.0
13,132.0,desktop,25,132.0,1.0,2.0,1.0
14,133.0,mobile,25,134.0,2.0,3.0,2.0
15,135.0,desktop,25,137.0,3.0,1.0,3.0
16,138.0,desktop,25,138.0,1.0,1.0,1.0
17,139.0,desktop,25,139.0,1.0,3.0,1.0
18,140.0,mobile,25,142.0,18.0,17.0,3.0
19,158.0,desktop,25,159.0,2.0,1.0,2.0
20,160.0,desktop,25,160.0,1.0,2.0,1.0
21,161.0,desktop,25,162.0,2.0,4.0,2.0
22,163.0,desktop,25,166.0,4.0,2.0,4.0
23,167.0,desktop,25,168.0,2.0,2.0,2.0
