,time,event0,event1,event2,event3,event4,event5
0,0.0,mobile,17,0.0,1.0,1.0,1.0
1,1.0,mobile,17,1.0,1.0,2.0,1.0
2,2.0,mobile,17,3.0,2.0,3.0,2.0
3,4.0,desktop,17,6.0,3.0,2.0,3.0
4,7.0,desktop,17,8.0,2.0,4.0,2.0
5,9.0,desktop,17,12.0,32.0,30.0,4.0
6,41.0,mobile,17,42.0,2.0,2.0,2.0
7,43.0,mobile,17,44.0,2.0,1.0,2.0
8,45.0,desktop,17,45.0,1.0,1.0,1.0
9,46.0,desktop,17,46.0,1.0,2.0,1.0
10,47.0,mobile,17,48.0,2.0,4.0,2.0
11,49.0,mobile,17,52.0,67.0,64.0,4.0
12,116.0,desktop,17,116.0,1.0,2.0,1.0
13,117.0,mobile,17,118.0,2.0,2.0,2.0
14,119.0,desktop,17,120.0,2.0,2.0,2.0
15,121.0,desktop,17,122.0,2.0,1.0,2.0
