,time,event0,event1,event2,event3,event4,event5
0,0.0,tablet,64,0.0,5.0,5.0,1.0
1,5.0,tablet,64,5.0,1.0,2.0,1.0
2,6.0,tablet,64,7.0,2.0,2.0,2.0
3,8.0,tablet,64,9.0,2.0,2.0,2.0
4,10.0,tablet,64,11.0,2.0,2.0,2.0
5,12.0,tablet,64,13.0,2.0,2.0,2.0
6,14.0,tablet,64,15.0,2.0,2.0,2.0
7,16.0,tablet,64,17.0,2.0,2.0,2.0
8,18.0,tablet,64,19.0,2.0,2.0,2.0
9,20.0,tablet,64,21.0,2.0,2.0,2.0
10,22.0,tablet,64,23.0,4.0,4.0,2.0
11,26.0,tablet,64,27.0,2.0,1.0,2.0
12,28.0,tablet,64,28.0,1.0,1.0,1.0
13,29.0,tablet,64,29.0,1.0,1.0,1.0
14,30.0,tablet,64,30.0,1.0,1.0,1.0
15,31.0,tablet,64,31.0,1.0,1.0,1.0
16,32.0,tablet,64,32.0,1.0,1.0,1.0
17,33.0,tablet,64,33.0,2.0,2.0,1.0
18,35.0,tablet,64,35.0,1.0,1.0,1.0
19,36.0,tablet,64,36.0,1.0,1.0,1.0
20,37.0,tablet,64,37.0,1.0,1.0,1.0
21,38.0,tablet,64,38.0,1.0,2.0,1.0
22,39.0,tablet,64,40.0,2.0,2.0,2.0
23,41.0,tablet,64,42.0,2.0,1.0,2.0
24,43.0,tablet,64,43.0,1.0,1.0,1.0
25,44.0,tablet,64,44.0,1.0,1.0,1.0
26,45.0,tablet,64,45.0,1.0,1.0,1.0
27,46.0,tablet,64,46.0,1.0,3.0,1.0
28,47.0,tablet,64,49.0,18.0,17.0,3.0
29,65.0,tablet,64,66.0,2.0,1.0,2.0
30,67.0,tablet,64,67.0,1.0,1.0,1.0
31,68.0,tablet,64,68.0,1.0,1.0,1.0
32,69.0,tablet,64,69.0,1.0,1.0,1.0
33,70.0,tablet,64,70.0,7.0,8.0,1.0
34,77.0,tablet,64,78.0,4.0,4.0,2.0
35,81.0,tablet,64,82.0,2.0,2.0,2.0
36,83.0,tablet,64,84.0,2.0,2.0,2.0
37,85.0,tablet,64,86.0,3.0,2.0,2.0
38,88.0,tablet,64,88.0,1.0,1.0,1.0
39,89.0,tablet,64,89.0,1.0,1.0,1.0
40,90.0,tablet,64,90.0,1.0,1.0,1.0
41,91.0,desktop,64,91.0,1.0,1.0,1.0
42,92.0,desktop,64,92.0,6.0,6.0,1.0
43,98.0,tablet,64,98.0,1.0,1.0,1.0
44,99.0,tablet,64,99.0,1.0,1.0,1.0
45,100.0,tablet,64,100.0,1.0,1.0,1.0
46,101.0,tablet,64,101.0,30.0,31.0,1.0
47,131.0,desktop,64,132.0,2.0,2.0,2.0
48,133.0,tablet,64,134.0,2.0,1.0,2.0
49,135.0,desktop,64,135.0,1.0,1.0,1.0
50,136.0,desktop,64,136.0,1.0,1.0,1.0
51,137.0,tablet,64,137.0,1.0,2.0,1.0
52,138.0,tablet,64,139.0,2.0,1.0,2.0
53,140.0,tablet,64,140.0,1.0,2.0,1.0
54,141.0,tablet,64,142.0,26.0,25.0,2.0
55,167.0,tablet,64,167.0,2.0,2.0,1.0
56,169.0,desktop,64,169.0,1.0,1.0,1.0
57,170.0,desktop,64,170.0,1.0,1.0,1.0
58,171.0,desktop,64,171.0,1.0,1.0,1.0
59,172.0,desktop,64,172.0,3.0,3.0,1.0
60,175.0,desktop,64,175.0,1.0,1.0,1.0
61,176.0,desktop,64,176.0,1.0,1.0,1.0
62,177.0,desktop,64,177.0,1.0,1.0,1.0
