,time,event0,event1,event2,event3,event4,event5
0,0.0,mobile,26,0.0,1.0,2.0,1.0
1,1.0,desktop,26,2.0,2.0,2.0,2.0
2,3.0,desktop,26,4.0,2.0,5.0,2.0
3,5.0,desktop,26,9.0,7.0,3.0,5.0
4,12.0,mobile,26,12.0,1.0,1.0,1.0
5,13.0,mobile,26,13.0,1.0,2.0,1.0
6,14.0,desktop,26,15.0,2.0,3.0,2.0
7,16.0,desktop,26,18.0,3.0,1.0,3.0
8,19.0,desktop,26,19.0,1.0,1.0,1.0
9,20.0,mobile,26,20.0,1.0,2.0,1.0
10,21.0,mobile,26,22.0,56.0,55.0,2.0
11,77.0,mobile,26,77.0,1.0,1.0,1.0
12,78.0,mobile,26,78.0,1.0,1.0,1.0
13,79.0,mobile,26,79.0,1.0,1.0,1.0
14,80.0,mobile,26,80.0,3.0,4.0,1.0
15,83.0,mobile,26,84.0,57.0,56.0,2.0
16,140.0,desktop,26,140.0,7.0,7.0,1.0
17,147.0,desktop,26,147.0,1.0,3.0,1.0
18,148.0,desktop,26,150.0,3.0,2.0,3.0
19,151.0,desktop,26,152.0,2.0,2.0,2.0
20,153.0,desktop,26,154.0,2.0,3.0,2.0
21,155.0,desktop,26,157.0,15.0,14.0,3.0
22,170.0,desktop,26,171.0,2.0,1.0,2.0
23,172.0,desktop,26,172.0,1.0,2.0,1.0
24,173.0,desktop,26,174.0,2.0,1.0,2.0
