,time,event0,event1,event2,event3,event4,event5
0,0.0,mobile,21,0.0,1.0,1.0,1.0
1,1.0,mobile,21,1.0,1.0,1.0,1.0
2,2.0,mobile,21,2.0,1.0,1.0,1.0
3,3.0,mobile,21,3.0,59.0,59.0,1.0
4,62.0,mobile,21,62.0,1.0,1.0,1.0
5,63.0,mobile,21,63.0,1.0,1.0,1.0
6,64.0,mobile,21,64.0,1.0,1.0,1.0
7,65.0,mobile,21,65.0,53.0,54.0,1.0
8,118.0,mobile,21,119.0,2.0,1.0,2.0
9,120.0,mobile,21,120.0,1.0,1.0,1.0
10,121.0,mobile,21,121.0,1.0,1.0,1.0
11,122.0,mobile,21,122.0,1.0,2.0,1.0
12,123.0,mobile,21,124.0,2.0,2.0,2.0
13,125.0,mobile,21,126.0,2.0,1.0,2.0
14,127.0,mobile,21,127.0,3.0,3.0,1.0
15,130.0,mobile,21,130.0,76.0,76.0,1.0
16,206.0,mobile,21,206.0,1.0,1.0,1.0
17,207.0,mobile,21,207.0,1.0,1.0,1.0
18,208.0,mobile,21,208.0,1.0,1.0,1.0
19,209.0,mobile,21,209.0,1.0,1.0,1.0
