,time,event0,event1,event2,event3,event4,event5
0,0.0,mobile,15,0.0,1.0,1.0,1.0
1,1.0,mobile,15,1.0,1.0,1.0,1.0
2,2.0,mobile,15,2.0,1.0,1.0,1.0
3,3.0,mobile,15,3.0,1.0,1.0,1.0
4,4.0,mobile,15,4.0,38.0,38.0,1.0
5,42.0,mobile,15,42.0,1.0,1.0,1.0
6,43.0,mobile,15,43.0,2.0,2.0,1.0
7,45.0,mobile,15,45.0,1.0,1.0,1.0
8,46.0,mobile,15,46.0,1.0,2.0,1.0
9,47.0,mobile,15,48.0,2.0,1.0,2.0
10,49.0,mobile,15,49.0,15.0,15.0,1.0
11,64.0,mobile,15,64.0,1.0,1.0,1.0
12,65.0,mobile,15,65.0,1.0,1.0,1.0
13,66.0,mobile,15,66.0,1.0,1.0,1.0
