,time,event0,event1,event2,event3,event4,event5
0,0.0,mobile,30,0.0,2.0,1.0,2.0
1,2.0,mobile,30,1.0,1.0,1.0,1.0
2,3.0,mobile,30,2.0,1.0,1.0,1.0
3,4.0,mobile,30,3.0,8.0,8.0,1.0
4,12.0,mobile,30,11.0,1.0,1.0,1.0
5,13.0,mobile,30,12.0,1.0,1.0,1.0
6,14.0,mobile,30,13.0,1.0,2.0,1.0
7,15.0,mobile,30,15.0,2.0,1.0,2.0
8,17.0,mobile,30,16.0,1.0,1.0,1.0
9,18.0,mobile,30,17.0,90.0,91.0,1.0
10,108.0,mobile,30,108.0,2.0,2.0,2.0
11,110.0,mobile,30,110.0,2.0,1.0,2.0
12,112.0,mobile,30,111.0,1.0,2.0,1.0
13,113.0,mobile,30,113.0,2.0,1.0,2.0
14,115.0,mobile,30,114.0,66.0,68.0,1.0
15,181.0,mobile,30,182.0,3.0,2.0,3.0
16,184.0,mobile,30,184.0,2.0,2.0,2.0
17,186.0,mobile,30,186.0,2.0,1.0,2.0
18,188.0,mobile,30,187.0,1.0,1.0,1.0
19,189.0,mobile,30,188.0,1.0,1.0,1.0
20,190.0,mobile,30,189.0,24.0,24.0,1.0
21,214.0,mobile,30,213.0,1.0,1.0,1.0
22,215.0,tablet,30,214.0,1.0,3.0,1.0
23,216.0,mobile,30,217.0,3.0,1.0,3.0
24,219.0,mobile,30,218.0,39.0,40.0,1.0
25,258.0,mobile,30,258.0,2.0,5.0,2.0
26,260.0,mobile,30,263.0,5.0,1.0,5.0
27,265.0,mobile,30,264.0,1.0,1.0,1.0
28,266.0,mobile,30,265.0,1.0,1.0,1.0
