,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,16,0.0,3.0,1.0,3.0
1,3.0,desktop,16,1.0,1.0,1.0,1.0
2,4.0,desktop,16,2.0,1.0,1.0,1.0
3,5.0,desktop,16,3.0,1.0,1.0,1.0
4,6.0,desktop,16,4.0,1.0,1.0,1.0
5,7.0,desktop,16,5.0,1.0,1.0,1.0
6,8.0,desktop,16,6.0,39.0,39.0,1.0
7,47.0,desktop,16,45.0,1.0,1.0,1.0
8,48.0,desktop,16,46.0,1.0,1.0,1.0
9,49.0,desktop,16,47.0,1.0,1.0,1.0
10,50.0,desktop,16,48.0,1.0,1.0,1.0
11,51.0,desktop,16,49.0,1.0,2.0,1.0
12,52.0,desktop,16,51.0,2.0,1.0,2.0
13,54.0,desktop,16,52.0,1.0,1.0,1.0
14,55.0,desktop,16,53.0,1.0,1.0,1.0
