,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,25,0.0,1.0,1.0,1.0
1,1.0,desktop,25,1.0,1.0,1.0,1.0
2,2.0,desktop,25,2.0,1.0,1.0,1.0
3,3.0,desktop,25,3.0,1.0,1.0,1.0
4,4.0,desktop,25,4.0,1.0,1.0,1.0
5,5.0,desktop,25,5.0,1.0,2.0,1.0
6,6.0,desktop,25,7.0,2.0,2.0,2.0
7,8.0,desktop,25,9.0,2.0,2.0,2.0
8,10.0,desktop,25,11.0,2.0,1.0,2.0
9,12.0,desktop,25,12.0,1.0,3.0,1.0
10,13.0,desktop,25,15.0,3.0,1.0,3.0
11,16.0,desktop,25,16.0,1.0,1.0,1.0
12,17.0,mobile,25,17.0,9.0,11.0,1.0
13,26.0,desktop,25,28.0,3.0,1.0,3.0
14,29.0,mobile,25,29.0,1.0,3.0,1.0
15,30.0,mobile,25,32.0,3.0,1.0,3.0
16,33.0,mobile,25,33.0,1.0,2.0,1.0
17,34.0,mobile,25,35.0,2.0,2.0,2.0
18,36.0,mobile,25,37.0,2.0,2.0,2.0
19,38.0,mobile,25,39.0,2.0,1.0,2.0
20,40.0,mobile,25,40.0,1.0,1.0,1.0
21,41.0,mobile,25,41.0,1.0,2.0,1.0
22,42.0,mobile,25,43.0,2.0,1.0,2.0
23,44.0,mobile,25,44.0,1.0,1.0,1.0
