,time,event0,event1,event2,event3,event4,event5
0,0.0,tablet,19,0.0,2.0,1.0,2.0
1,2.0,tablet,19,1.0,1.0,1.0,1.0
2,3.0,tablet,19,2.0,1.0,1.0,1.0
3,4.0,tablet,19,3.0,1.0,1.0,1.0
4,5.0,tablet,19,4.0,1.0,1.0,1.0
5,6.0,tablet,19,5.0,1.0,1.0,1.0
6,7.0,tablet,19,6.0,1.0,1.0,1.0
7,8.0,tablet,19,7.0,1.0,1.0,1.0
8,9.0,tablet,19,8.0,1.0,2.0,1.0
9,10.0,tablet,19,10.0,2.0,2.0,2.0
10,12.0,tablet,19,12.0,2.0,1.0,2.0
11,14.0,tablet,19,13.0,162.0,164.0,1.0
12,176.0,desktop,19,177.0,3.0,1.0,3.0
13,179.0,tablet,19,178.0,1.0,1.0,1.0
14,180.0,tablet,19,179.0,1.0,4.0,1.0
15,181.0,desktop,19,183.0,4.0,1.0,4.0
16,185.0,desktop,19,184.0,1.0,2.0,1.0
17,186.0,desktop,19,186.0,2.0,2.0,2.0
