,time,event0,event1,event2,event3,event4,event5
0,0.0,mobile,17,0.0,1.0,1.0,1.0
1,1.0,mobile,17,1.0,1.0,1.0,1.0
2,2.0,mobile,17,2.0,2.0,2.0,1.0
3,4.0,mobile,17,4.0,1.0,1.0,1.0
4,5.0,mobile,17,5.0,1.0,1.0,1.0
5,6.0,mobile,17,6.0,1.0,1.0,1.0
6,7.0,mobile,17,7.0,1.0,1.0,1.0
7,8.0,mobile,17,8.0,22.0,22.0,1.0
8,30.0,mobile,17,30.0,1.0,1.0,1.0
9,31.0,mobile,17,31.0,1.0,1.0,1.0
10,32.0,mobile,17,32.0,1.0,1.0,1.0
11,33.0,mobile,17,33.0,1.0,1.0,1.0
12,34.0,mobile,17,34.0,85.0,85.0,1.0
13,119.0,mobile,17,119.0,1.0,1.0,1.0
14,120.0,mobile,17,120.0,1.0,1.0,1.0
15,121.0,mobile,17,121.0,1.0,1.0,1.0
