,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,14,0.0,2.0,2.0,2.0
1,2.0,desktop,14,2.0,2.0,1.0,2.0
2,4.0,desktop,14,3.0,1.0,1.0,1.0
3,5.0,desktop,14,4.0,1.0,1.0,1.0
4,6.0,desktop,14,5.0,11.0,11.0,1.0
5,17.0,desktop,14,16.0,1.0,1.0,1.0
6,18.0,desktop,14,17.0,1.0,1.0,1.0
7,19.0,desktop,14,18.0,1.0,1.0,1.0
8,20.0,desktop,14,19.0,1.0,1.0,1.0
9,21.0,desktop,14,20.0,111.0,111.0,1.0
10,132.0,desktop,14,131.0,1.0,2.0,1.0
11,133.0,desktop,14,133.0,2.0,2.0,2.0
12,135.0,desktop,14,135.0,2.0,1.0,2.0
