,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,21,0.0,1.0,3.0,1.0
1,1.0,desktop,21,3.0,3.0,3.0,3.0
2,4.0,desktop,21,6.0,3.0,4.0,3.0
3,7.0,desktop,21,10.0,4.0,2.0,4.0
4,11.0,desktop,21,12.0,2.0,5.0,2.0
5,13.0,desktop,21,17.0,5.0,2.0,5.0
6,18.0,desktop,21,19.0,2.0,2.0,2.0
7,20.0,desktop,21,21.0,4.0,4.0,2.0
8,24.0,desktop,21,25.0,2.0,2.0,2.0
9,26.0,desktop,21,27.0,2.0,1.0,2.0
10,28.0,desktop,21,28.0,1.0,2.0,1.0
11,29.0,desktop,21,30.0,2.0,1.0,2.0
12,31.0,desktop,21,31.0,1.0,1.0,1.0
13,32.0,desktop,21,32.0,164.0,165.0,1.0
14,196.0,desktop,21,197.0,2.0,2.0,2.0
15,198.0,desktop,21,199.0,2.0,2.0,2.0
16,200.0,desktop,21,201.0,2.0,2.0,2.0
17,202.0,desktop,21,203.0,2.0,3.0,2.0
18,204.0,desktop,21,206.0,3.0,1.0,3.0
19,207.0,desktop,21,207.0,1.0,1.0,1.0
