,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,16,0.0,2.0,1.0,2.0
1,2.0,mobile,16,1.0,1.0,1.0,1.0
2,3.0,desktop,16,2.0,1.0,1.0,1.0
3,4.0,desktop,16,3.0,1.0,1.0,1.0
4,5.0,desktop,16,4.0,1.0,1.0,1.0
5,6.0,desktop,16,5.0,24.0,25.0,1.0
6,30.0,desktop,16,30.0,2.0,1.0,2.0
7,32.0,desktop,16,31.0,1.0,1.0,1.0
8,33.0,desktop,16,32.0,1.0,1.0,1.0
9,34.0,desktop,16,33.0,1.0,1.0,1.0
10,35.0,desktop,16,34.0,1.0,1.0,1.0
11,36.0,desktop,16,35.0,1.0,1.0,1.0
12,37.0,desktop,16,36.0,1.0,1.0,1.0
13,38.0,desktop,16,37.0,1.0,1.0,1.0
14,39.0,desktop,16,38.0,1.0,1.0,1.0
