,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,19,0.0,4.0,1.0,4.0
1,4.0,tablet,19,1.0,1.0,1.0,1.0
2,5.0,tablet,19,2.0,1.0,2.0,1.0
3,6.0,tablet,19,4.0,2.0,2.0,2.0
4,8.0,tablet,19,6.0,2.0,2.0,2.0
5,10.0,tablet,19,8.0,2.0,2.0,2.0
6,12.0,tablet,19,10.0,269.0,272.0,2.0
7,281.0,desktop,19,282.0,5.0,2.0,5.0
8,286.0,desktop,19,284.0,2.0,1.0,2.0
9,288.0,desktop,19,285.0,1.0,2.0,1.0
10,289.0,desktop,19,287.0,2.0,1.0,2.0
11,291.0,desktop,19,288.0,1.0,2.0,1.0
12,292.0,desktop,19,290.0,2.0,3.0,2.0
13,294.0,desktop,19,293.0,3.0,2.0,3.0
14,297.0,desktop,19,295.0,2.0,1.0,2.0
15,299.0,desktop,19,296.0,1.0,2.0,1.0
16,300.0,desktop,19,298.0,2.0,1.0,2.0
17,302.0,desktop,19,299.0,1.0,2.0,1.0
