,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,21,0.0,1.0,1.0,1.0
1,1.0,desktop,21,1.0,1.0,1.0,1.0
2,2.0,desktop,21,2.0,1.0,1.0,1.0
3,3.0,mobile,21,3.0,66.0,66.0,1.0
4,69.0,desktop,21,69.0,1.0,3.0,1.0
5,70.0,desktop,21,72.0,3.0,3.0,3.0
6,73.0,desktop,21,75.0,3.0,2.0,3.0
7,76.0,desktop,21,77.0,3.0,3.0,2.0
8,79.0,desktop,21,80.0,2.0,2.0,2.0
9,81.0,desktop,21,82.0,2.0,1.0,2.0
10,83.0,desktop,21,83.0,1.0,1.0,1.0
11,84.0,mobile,21,84.0,1.0,1.0,1.0
12,85.0,desktop,21,85.0,1.0,2.0,1.0
13,86.0,desktop,21,87.0,2.0,2.0,2.0
14,88.0,desktop,21,89.0,2.0,2.0,2.0
15,90.0,desktop,21,91.0,67.0,66.0,2.0
16,157.0,mobile,21,157.0,1.0,2.0,1.0
17,158.0,desktop,21,159.0,2.0,1.0,2.0
18,160.0,mobile,21,160.0,1.0,1.0,1.0
19,161.0,mobile,21,161.0,1.0,2.0,1.0
