,time,event0,event1,event2,event3,event4,event5
0,0.0,mobile,15,0.0,1.0,1.0,1.0
1,1.0,mobile,15,1.0,1.0,1.0,1.0
2,2.0,mobile,15,2.0,1.0,1.0,1.0
3,3.0,mobile,15,3.0,1.0,1.0,1.0
4,4.0,mobile,15,4.0,7.0,9.0,1.0
5,11.0,mobile,15,13.0,3.0,1.0,3.0
6,14.0,mobile,15,14.0,1.0,2.0,1.0
7,15.0,mobile,15,16.0,2.0,2.0,2.0
8,17.0,mobile,15,18.0,6.0,6.0,2.0
9,23.0,mobile,15,24.0,2.0,1.0,2.0
10,25.0,mobile,15,25.0,1.0,1.0,1.0
11,26.0,mobile,15,26.0,1.0,1.0,1.0
12,27.0,mobile,15,27.0,1.0,6.0,1.0
13,28.0,mobile,15,33.0,6.0,1.0,6.0
