,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,28,0.0,3.0,1.0,3.0
1,3.0,desktop,28,1.0,1.0,1.0,1.0
2,4.0,desktop,28,2.0,1.0,1.0,1.0
3,5.0,desktop,28,3.0,1.0,1.0,1.0
4,6.0,desktop,28,4.0,104.0,104.0,1.0
5,110.0,desktop,28,108.0,1.0,2.0,1.0
6,111.0,mobile,28,110.0,2.0,1.0,2.0
7,113.0,desktop,28,111.0,1.0,1.0,1.0
8,114.0,desktop,28,112.0,1.0,1.0,1.0
9,115.0,desktop,28,113.0,1.0,1.0,1.0
10,116.0,desktop,28,114.0,1.0,1.0,1.0
11,117.0,desktop,28,115.0,1.0,1.0,1.0
12,118.0,desktop,28,116.0,1.0,1.0,1.0
13,119.0,desktop,28,117.0,1.0,1.0,1.0
14,120.0,desktop,28,118.0,1.0,1.0,1.0
15,121.0,desktop,28,119.0,1.0,2.0,1.0
16,122.0,desktop,28,121.0,108.0,109.0,2.0
17,230.0,desktop,28,230.0,3.0,1.0,3.0
18,233.0,desktop,28,231.0,1.0,1.0,1.0
19,234.0,desktop,28,232.0,1.0,1.0,1.0
20,235.0,desktop,28,233.0,1.0,1.0,1.0
21,236.0,desktop,28,234.0,1.0,1.0,1.0
22,237.0,desktop,28,235.0,1.0,1.0,1.0
23,238.0,desktop,28,236.0,1.0,1.0,1.0
24,239.0,desktop,28,237.0,1.0,1.0,1.0
25,240.0,desktop,28,238.0,1.0,1.0,1.0
26,241.0,desktop,28,239.0,1.0,2.0,1.0
